review_id,model_alias,model_id,ground,verdict,face,confidence,tokens_in,tokens_out,cache_read,cost_usd,duration_ms,error,raw_content
5092874bbcc14d02a9409a31599a1a53,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.970,3,21,9483,0.003169,3612,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.97}"
77ea84d6d5924fbb8b1d8ca59c6f5825,sonnet,claude-sonnet-4-6,match,match,obverse,0.920,3,19,9479,0.003741,3212,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.92}"
f6b75cb53460400cbcb3c5d145582158,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.850,3,21,9479,0.003791,3273,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
457ebbf256304ab4b5de408cc50c44a4,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.950,3,20,9491,0.003786,4433,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.95}"
905ccaeffb2f44d581a7aeef4fcb7ef5,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9480,0.003772,5737,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
ccb73a67582d4221a2012692ddc88233,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9480,0.003732,3617,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
0cba91a9580c46428a98cccb7c3a8872,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,9475,0.003167,2938,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
c819ab28a01e42b599ff634ccaa50e18,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.970,3,21,9483,0.003791,8488,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.97}"
64ca43eea0804e04b47bde89b9b3acce,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.920,3,20,9483,0.003766,2092,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.92}"
bed38a9cfb674947b609c1b85dbe841b,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9483,0.003771,3230,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
ca57412216d44cd39f0c794cdfc3e07b,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.970,3,21,9483,0.003781,2820,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.97}"
4b38df23df6b45cdbf978990d7be054e,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,9476,0.003737,2686,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
7eaf4777d4eb43ff84a9a995554e9e8f,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.970,3,20,9479,0.003761,3327,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.97}"
1d7802c4d1b54679b270897a2a8dcd62,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.850,3,20,8693,0.003553,2836,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.85}"
c3d4c621b6ea405b9c317b6fa8b80068,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.950,3,20,8684,0.003546,2852,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.95}"
bd722d62bef14871b9b03e1563ab2fca,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8684,0.002929,3172,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
a8bc0fffeb0642b9a919f2fc4badc78f,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8684,0.003521,2905,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
c20ecbd875574be582401246c68d79b2,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,8686,0.003544,2840,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
5f2a8880435d439c911201028a71501e,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8686,0.003549,2428,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
b91f7b95cf28456c98cc920e8a9cdff9,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.950,3,21,8686,0.003559,2967,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
fe8026fa5184458194e9ffd4357fb1cf,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8684,0.002929,2928,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
3ac8d3abd2784307a901029ab0a171b1,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,8686,0.003519,2847,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
fecd3e4437384b50816d2c3326070aec,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8686,0.003569,2871,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
fbce1a4c60564bd3a4f0dc2f391daebd,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8686,0.003564,2708,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
977ff8c08a814ea7b987873a9470ddb6,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8686,0.003549,3008,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
bdc47030c9fc49fab3f4b109f2b1bef6,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8705,0.003588,2829,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
e6359381b77748db801a8135870fb73f,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.970,3,21,8705,0.003588,2822,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.97}"
141e712686254d5d9524cf5ffa58f833,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,8696,0.003562,2412,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
ad713cbd484e4e95b1f19761703b48b7,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.950,3,21,8696,0.003557,5937,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
c4d6c7be4b3c465d9baa225f62252124,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.950,3,20,8688,0.003531,3163,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.95}"
9aa0a6ac26e54603926378d785691acf,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.950,3,21,8688,0.003551,2438,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
66a8c168fa9b4e34b32818d8eef6f374,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8684,0.002929,3733,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
21d041094a084ad3ac7f93909e2d212f,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,8687,0.002900,3179,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
8cfbe66300054c83bd487d9b825a5440,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,8698,0.003564,2747,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
43bd56094ff34a04a275cb1fab9a681f,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8698,0.003544,3669,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
d173951651224ebba6cb7f410cded8b2,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,8672,0.003496,2833,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
a7bbc01520c9496981d0ab6b2321154f,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,8693,0.003533,3555,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
cdf439e937624b24be2d1c4bd7c96160,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8693,0.003553,2442,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
48882ec75ca0401d8cd7dbbf9c1d602c,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.920,3,20,8692,0.003537,3477,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.92}"
28d0bdfb88eb4c7db2bf74046c9ab37a,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8692,0.003537,3155,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
f93b8a376ab34c23976989f2c3108079,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,8688,0.003521,13160,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
bc6ef0987e3940f1a35fc9838afa1f2b,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,8688,0.003506,2862,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
c7ec9be5ec6544bb9b15ace43ee550f3,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8689,0.003573,2413,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
82b1976f0e2740dcb899a33ab698bbfc,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.950,3,21,8689,0.003568,2705,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
b1cc6d14b22d4aac94a7a21e9f28c7e5,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8684,0.003541,9090,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
2a8032b79440457cb6d29d7b110624c1,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8680,0.003556,2709,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
3999fe604d6d43ed9a19e234b8f7e2b1,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.950,3,21,8679,0.003535,2682,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
03436b07b79e42deaafc6844b44bd99a,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8682,0.003554,3338,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
bc9bbebd668f4d049c5d7523d64b732c,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,8690,0.002931,2566,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
423756f30ca1450d813d1fcb55f7a5b4,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.970,3,21,9480,0.003765,4309,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.97}"
5db4ca8196c84253a263c628f18b7edb,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9486,0.003758,4088,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
f860b199152646ec9bb857e515f8cc5e,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.920,3,21,9486,0.003170,3146,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.92}"
f7b0f094914d45daa565abe66585533a,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9480,0.003735,4330,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
c78907e515ed497282299408d5b5cc2f,sonnet,claude-sonnet-4-6,no_match,uncertain,obverse,0.350,3,19,9464,0.003729,3134,,"{""verdict"":""uncertain"",""face"":""obverse"",""confidence"":0.35}"
a69b2db23599470d997e4e7dcf01fef9,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,8113,0.003378,2290,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
4cf5ea5c63784160969d6e1de03d1b90,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,8113,0.003338,2348,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
ecce02d843b34c029cd0442236e6f054,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.900,3,21,9466,0.003747,4335,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.9}"
751527dac44c44d5b056af54b2533e94,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9490,0.003773,3760,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
d4b6decf3d0e49e4bec0fe5c47065a27,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.920,3,21,9490,0.003808,13551,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.92}"
57acdf08081d4616801094e522e3859d,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9481,0.003771,4098,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
2f0e13be4d4146389a6297c43ce055e9,sonnet,claude-sonnet-4-6,no_match,match,obverse,0.950,3,19,9484,0.003770,4225,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
4a638a420585430e9ed44c97d142daf9,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9480,0.003760,2861,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
edd466c3cd844b198a31d24975cac38d,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9480,0.003138,3364,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
1610813a688940c7b8052e87b9f4cd0a,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.820,3,21,9484,0.003775,8380,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.82}"
9ac767338d394759846685e6ea4ba12c,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.950,3,20,9487,0.003789,3004,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.95}"
7a5461954cba409d971e2167821b38fc,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9487,0.003774,3728,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
620b1305e09b4380853a608808ea9e17,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9484,0.003154,2905,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
564e216d0cb94ff79d53e0dcb4ff5318,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.850,3,21,9484,0.003775,2933,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
3ec1c8a99d9a4eecaf80ee94483d1e86,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9498,0.003773,3399,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
398c0da068814c2d8d770d70f47da8db,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,9498,0.003753,3976,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
b1f32b7a645c4a229442a533c28fefa6,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9481,0.003761,3584,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
ea0cb5646345441690fe74e45b5a3d17,sonnet,claude-sonnet-4-6,match,match,obverse,0.850,3,19,9471,0.003753,2745,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.85}"
ac81649eb12b4603b547456cdd440c63,sonnet,claude-sonnet-4-6,match,match,obverse,0.900,3,19,9483,0.003764,3855,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.9}"
148e00e591ea44e781079ed324785592,sonnet,claude-sonnet-4-6,no_match,match,obverse,0.970,3,19,9486,0.003140,2567,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
de185bcd4a384e6c801462e399aa58a6,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.900,3,20,9475,0.003743,3294,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.9}"
c553ec2d73454dccb97c0dd9c1468abc,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.850,3,21,9480,0.003780,2467,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
69d647763ab64019836720d54bae5bb4,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,9481,0.003138,3521,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
ecc75fe6f4f74824b239aab7963c573d,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9481,0.003751,3197,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
13299f6388c9451b8721799e751b1d31,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9471,0.003768,3742,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
266a2ddda7504404a47e36e6602264ee,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9471,0.003733,2965,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
62bf977b8c8945eeb58ba30d75e9b9c6,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9479,0.003734,2587,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
1c14d18519f845e4b2376e71190e3cd2,sonnet,claude-sonnet-4-6,no_match,uncertain,obverse,0.400,3,19,9487,0.003754,6796,,"{""verdict"":""uncertain"",""face"":""obverse"",""confidence"":0.4}"
90b56550acda4a62a4a75787d9c7b80e,sonnet,claude-sonnet-4-6,no_match,match,obverse,0.850,3,19,9487,0.003774,2733,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.85}"
269f55ae7c2d419481ae5f5c02c2597b,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9481,0.003746,3212,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
4b90aa66a3c34b1485fd58d0a9e2c139,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.920,3,21,9481,0.003766,2888,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.92}"
ee5759356a7a4658861707207598061c,sonnet,claude-sonnet-4-6,match,match,obverse,0.990,3,19,9479,0.003759,2998,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.99}"
260b97ae15174e0aac346280d9a15349,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.900,3,20,9488,0.003760,2781,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.9}"
e0f46952548f46339473bd2d1443dffc,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9488,0.003750,2919,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
f0f731142fc84106a92f9743b882ce2b,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9479,0.003774,2456,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
3489878d79934a72a667bbab12fa9226,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.930,3,21,9479,0.003794,4114,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.93}"
f1ee3b9fbfe7459d867e5e18659f40c2,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.950,3,20,9490,0.003793,3345,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.95}"
45f58a1cef3e45d8b6857bc3ddb2b579,sonnet,claude-sonnet-4-6,match,no_match,obverse,0.820,3,21,9490,0.003803,3542,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.82}"
b789bda918b84e17a432d384dc19b3b0,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9488,0.003760,2958,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
0037d5070a754910bdcc13f1fd2ac489,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,9488,0.003745,4791,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
851f9a6989bf4082b98dbcced5a23055,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.850,3,20,9471,0.003763,3998,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.85}"
90f4f9940edc4aef9aa291130064e554,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9475,0.003743,3978,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
2dfcbcb9f950496e9e31ce3ba400b99f,sonnet,claude-sonnet-4-6,no_match,uncertain,reverse,0.400,3,18,9488,0.003740,3129,,"{""verdict"":""uncertain"",""face"":""reverse"",""confidence"":0.4}"
8a6870c082a7465eb06d85df73969082,sonnet,claude-sonnet-4-6,match,match,obverse,0.920,3,19,9488,0.003775,3143,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.92}"
09b11961efea4532a97c4ed3b00c5d1c,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9473,0.003771,4059,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
c0a42c4e85e545eca6b90592faeb015f,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,9473,0.003756,2683,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
a8eeb24829f94b22a562f9701b46171e,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9488,0.003790,3369,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
2c7eba13d34a489c9f805c871aa99190,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9488,0.003750,4293,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
8d5c563eb5294565b935707bacc00036,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,9484,0.003770,5329,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
55fcf543f3a04824b8c19f6bb699a977,sonnet,claude-sonnet-4-6,no_match,no_match,obverse,0.850,3,21,9463,0.003768,3476,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.85}"
7c7ae4beafde4f0787c3f945a94d2fde,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9475,0.003768,3082,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
17404d8b724d40cca88d90f559e86531,sonnet,claude-sonnet-4-6,match,match,obverse,0.950,3,19,9475,0.003753,3174,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
b65bf9d602364826b947d712e4a79578,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.850,3,20,9477,0.003756,3235,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.85}"
994d3851308b47e4a46e749937155f17,sonnet,claude-sonnet-4-6,no_match,no_match,unknown,0.850,3,20,9486,0.003768,3085,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.85}"
e39cef244324478c9a0204b28af2fc0e,sonnet,claude-sonnet-4-6,match,match,obverse,0.920,3,19,9486,0.003743,3311,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.92}"
d05c3e39571549dcab6c483eb4febdad,sonnet,claude-sonnet-4-6,match,match,obverse,0.850,3,19,9476,0.003760,3354,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.85}"
967ab53b173e43bcb1d627d1e83096e9,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9476,0.003760,7049,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
34cdb046170349ee9b5b39a4724ff475,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.950,3,20,9482,0.003763,2861,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
1d32b9871b5c49cc906417fe0f130e3c,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.920,3,20,9483,0.003779,4263,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.92}"
2383d6da47264e09aeab8ca7070bbd8f,sonnet,claude-sonnet-4-6,match,match,obverse,0.970,3,19,9482,0.003738,6195,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
cce49ee597074e8e81474e444bd77d3e,sonnet,claude-sonnet-4-6,no_match,no_match,reverse,0.850,3,20,9482,0.003778,3170,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.85}"
026b943415584d10b418711f277eab0a,sonnet,claude-sonnet-4-6,match,match,obverse,0.920,3,19,9482,0.003733,3652,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.92}"
66bcd2eb4bc74a4188b18175afd9445b,opus,claude-opus-4-7,match,match,obverse,0.920,3,19,9477,0.003773,2940,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.92}"
0925b758a02e423386f7679633ea50c3,opus,claude-opus-4-7,no_match,no_match,reverse,0.950,3,20,9467,0.003735,4217,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
f2bd92891c814789908126f9df23c9cc,opus,claude-opus-4-7,match,match,obverse,0.970,3,19,9467,0.003740,3396,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
3d56e5a671e04aefa08187a2d1fd4a11,opus,claude-opus-4-7,no_match,no_match,reverse,0.900,3,20,9478,0.003744,4053,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.9}"
60a33cadcff8405781c5c6605bd755e0,opus,claude-opus-4-7,no_match,no_match,obverse,0.950,3,21,9478,0.003769,3533,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
0786fdc952c147198328d8f7f2c5fa0b,opus,claude-opus-4-7,match,match,obverse,0.970,3,19,9484,0.003737,3037,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
584e4f59c6fb43fc8c8e955603226771,opus,claude-opus-4-7,match,match,obverse,0.970,3,19,9484,0.003737,4036,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
1a26712bb14145ccab4799d80f07628b,opus,claude-opus-4-7,no_match,no_match,reverse,0.950,3,20,9487,0.003771,3474,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
d6eadf8ba30449fcb398b84856c5e78b,opus,claude-opus-4-7,no_match,no_match,obverse,0.970,3,21,9487,0.003781,3093,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.97}"
6710ea29b4e44ea8bc4a9fbf34a86ee8,opus,claude-opus-4-7,no_match,no_match,reverse,0.950,3,20,9483,0.003761,3598,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
5092874bbcc14d02a9409a31599a1a53,opus,claude-opus-4-7,no_match,no_match,obverse,0.970,3,21,9483,0.003766,3310,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.97}"
77ea84d6d5924fbb8b1d8ca59c6f5825,opus,claude-opus-4-7,match,match,obverse,0.950,3,19,9479,0.003756,3579,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.95}"
f6b75cb53460400cbcb3c5d145582158,opus,claude-opus-4-7,no_match,no_match,obverse,0.820,3,21,9479,0.003791,3512,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.82}"
457ebbf256304ab4b5de408cc50c44a4,opus,claude-opus-4-7,no_match,no_match,unknown,0.970,3,20,9491,0.003776,3618,,"{""verdict"":""no_match"",""face"":""unknown"",""confidence"":0.97}"
905ccaeffb2f44d581a7aeef4fcb7ef5,opus,claude-opus-4-7,no_match,no_match,reverse,0.950,3,20,9480,0.003772,3145,,"{""verdict"":""no_match"",""face"":""reverse"",""confidence"":0.95}"
ccb73a67582d4221a2012692ddc88233,opus,claude-opus-4-7,match,match,obverse,0.970,3,19,9480,0.003732,2992,,"{""verdict"":""match"",""face"":""obverse"",""confidence"":0.97}"
0cba91a9580c46428a98cccb7c3a8872,opus,claude-opus-4-7,no_match,no_match,obverse,0.950,3,21,9475,0.003776,3154,,"{""verdict"":""no_match"",""face"":""obverse"",""confidence"":0.95}"
